,idSolicitudLista,txOrganizacionPolitica,numLista,numCandidatos,txDescUbigeo,idOrganizacionPolitica,txDepartamento,txProvincia,txDistrito,idTipoEleccion,numTotalCandidatoHombre,numTotalCandidatoMujer,fgTieneAccesitario,numTotalAccesitarios,numTotalObligatorios,txTipoEleccion
1407,826,PARTIDO FRENTE DE LA ESPERANZA 2021,1,18,SANTA - ANCASH,2857,ANCASH,SANTA,,5,10,8,SI,4,14,MUNICIPAL PROVINCIAL
1408,15307,FRENTE REGIONAL DE CAJAMARCA,1,8,SAN PABLO - CAJAMARCA,160,CAJAMARCA,SAN PABLO,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
1409,11424,PARTIDO DEMOCRATICO SOMOS PERU,1,16,TALARA - PIURA,14,PIURA,TALARA,,5,8,8,SI,4,12,MUNICIPAL PROVINCIAL
1410,12164,PARTIDO POLITICO NACIONAL PERU LIBRE,1,12,HUARAZ - ANCASH,2218,ANCASH,HUARAZ,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1411,15188,ORGANIZACION POLITICA UNIDAD REGIONAL,1,16,PAITA - PIURA,2711,PIURA,PAITA,,5,8,8,SI,4,12,MUNICIPAL PROVINCIAL
1412,14829,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA),1,14,CHUCUITO - PUNO,2668,PUNO,CHUCUITO,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1413,15447,ALIANZA PARA EL PROGRESO,2,18,CANCHIS - CUSCO,1257,CUSCO,CANCHIS,,5,10,8,SI,6,12,MUNICIPAL PROVINCIAL
1414,15399,JUNTOS POR EL DESARROLLO DE AREQUIPA,1,14,ISLAY - AREQUIPA,2257,AREQUIPA,ISLAY,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1415,15371,MOVIMIENTO INDEPENDIENTE REGIONAL MI BUEN VECINO,1,10,PACHITEA - HUANUCO,2730,HUANUCO,PACHITEA,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1416,15439,PARTIDO POLITICO NACIONAL PERU LIBRE,1,10,COTABAMBAS - APURIMAC,2218,APURIMAC,COTABAMBAS,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1417,2829,RENOVACION POPULAR,1,16,CUSCO - CUSCO,22,CUSCO,CUSCO,,5,8,8,SI,2,14,MUNICIPAL PROVINCIAL
1418,15476,ALIANZA PARA EL PROGRESO,1,14,CHUMBIVILCAS - CUSCO,1257,CUSCO,CHUMBIVILCAS,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1419,843,PARTIDO FRENTE DE LA ESPERANZA 2021,1,12,CASMA - ANCASH,2857,ANCASH,CASMA,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1420,15507,DEMOCRATA VERDE,1,8,HUALLAGA - SAN MARTIN,2895,SAN MARTIN,HUALLAGA,,5,5,3,NO,0,8,MUNICIPAL PROVINCIAL
1421,5876,HATARIY APURIMAC,1,14,ANDAHUAYLAS - APURIMAC,2886,APURIMAC,ANDAHUAYLAS,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
1422,15504,ALIANZA PARA EL PROGRESO,1,23,TAMBOPATA - MADRE DE DIOS,1257,MADRE DE DIOS,TAMBOPATA,,5,12,11,SI,11,12,MUNICIPAL PROVINCIAL
1423,3465,PODEMOS PERU,1,8,CANAS - CUSCO,2731,CUSCO,CANAS,,5,5,3,NO,0,8,MUNICIPAL PROVINCIAL
1424,13966,PARTIDO POLITICO NACIONAL PERU LIBRE,1,16,LA CONVENCION - CUSCO,2218,CUSCO,LA CONVENCION,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
1425,5134,JUNTOS POR EL PERU,1,12,CHACHAPOYAS - AMAZONAS,1264,AMAZONAS,CHACHAPOYAS,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1426,15523,PARTIDO POLITICO NACIONAL PERU LIBRE,1,6,RECUAY - ANCASH,2218,ANCASH,RECUAY,,5,3,3,NO,0,6,MUNICIPAL PROVINCIAL
1427,15489,PROGRESISTA DE APURIMAC,1,16,ABANCAY - APURIMAC,2737,APURIMAC,ABANCAY,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
1428,15474,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,1,12,CASTILLA - AREQUIPA,2307,AREQUIPA,CASTILLA,,5,7,5,SI,4,8,MUNICIPAL PROVINCIAL
1429,15521,DEMOCRATA VERDE,1,12,CUTERVO - CAJAMARCA,2895,CAJAMARCA,CUTERVO,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
1430,15513,ALIANZA PARA EL PROGRESO,1,21,CUSCO - CUSCO,1257,CUSCO,CUSCO,,5,11,10,SI,7,14,MUNICIPAL PROVINCIAL
1431,15519,PARTIDO DEMOCRATICO SOMOS PERU,1,8,DOS DE MAYO - HUANUCO,14,HUANUCO,DOS DE MAYO,,5,5,3,NO,0,8,MUNICIPAL PROVINCIAL
1432,15292,MOVIMIENTO REGIONAL WARI LLAQTA,1,17,CANGALLO - AYACUCHO,2706,AYACUCHO,CANGALLO,,5,9,8,SI,9,8,MUNICIPAL PROVINCIAL
1433,15540,ALIANZA PARA EL PROGRESO,1,16,ESPINAR - CUSCO,1257,CUSCO,ESPINAR,,5,8,8,SI,6,10,MUNICIPAL PROVINCIAL
1434,15522,PARTIDO POLITICO NACIONAL PERU LIBRE,1,14,VIRU - LA LIBERTAD,2218,LA LIBERTAD,VIRU,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1435,2363,JUNTOS POR EL PERU,1,14,ABANCAY - APURIMAC,1264,APURIMAC,ABANCAY,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
1436,9186,YO AREQUIPA,1,12,CAMANA - AREQUIPA,2744,AREQUIPA,CAMANA,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1437,15539,ALIANZA PARA EL PROGRESO,2,16,SANTA - ANCASH,1257,ANCASH,SANTA,,5,9,7,SI,2,14,MUNICIPAL PROVINCIAL
1438,15484,PARTIDO FRENTE DE LA ESPERANZA 2021,1,12,PUNO - PUNO,2857,PUNO,PUNO,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
1439,9319,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,18,MAYNAS - LORETO,2173,LORETO,MAYNAS,,5,9,9,SI,2,16,MUNICIPAL PROVINCIAL
1440,4350,RENOVACION POPULAR,1,20,PIURA - PIURA,22,PIURA,PIURA,,5,10,10,SI,4,16,MUNICIPAL PROVINCIAL
1441,15561,ALIANZA PARA EL PROGRESO,1,18,LA CONVENCION - CUSCO,1257,CUSCO,LA CONVENCION,,5,9,9,SI,6,12,MUNICIPAL PROVINCIAL
1442,2291,PARTIDO FRENTE DE LA ESPERANZA 2021,1,12,CARHUAZ - ANCASH,2857,ANCASH,CARHUAZ,,5,7,5,SI,4,8,MUNICIPAL PROVINCIAL
1443,15572,MORAL Y DESARROLLO,1,14,HUANCANE - PUNO,292,PUNO,HUANCANE,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1444,13943,MOVIMIENTO VERDE DE UCAYALI,1,18,PADRE ABAD - UCAYALI,2910,UCAYALI,PADRE ABAD,,5,10,8,SI,8,10,MUNICIPAL PROVINCIAL
1445,871,"MOVIMIENTO POLITICO ""COMPROMISO Y DESARROLLO""",1,12,MARISCAL NIETO - MOQUEGUA,2915,MOQUEGUA,MARISCAL NIETO,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1446,15592,ALIANZA PARA EL PROGRESO,1,10,PARURO - CUSCO,1257,CUSCO,PARURO,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1447,15576,RENOVACION POPULAR,1,13,HUARAL - LIMA,22,LIMA,HUARAL,,5,7,6,SI,1,12,MUNICIPAL PROVINCIAL
1448,15480,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,2,12,MOHO - PUNO,2667,PUNO,MOHO,,5,7,5,SI,6,6,MUNICIPAL PROVINCIAL
1449,3973,JUNTOS POR EL PERU,1,10,RODRIGUEZ DE MENDOZA - AMAZONAS,1264,AMAZONAS,RODRIGUEZ DE MENDOZA,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
1450,14972,PARTIDO POLITICO NACIONAL PERU LIBRE,1,6,SAN PABLO - CAJAMARCA,2218,CAJAMARCA,SAN PABLO,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1451,14274,PARTIDO DEMOCRATICO SOMOS PERU,1,12,CELENDIN - CAJAMARCA,14,CAJAMARCA,CELENDIN,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1452,467,PODEMOS PERU,1,12,CHANCHAMAYO - JUNIN,2731,JUNIN,CHANCHAMAYO,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1453,15491,PARTIDO DEMOCRATICO SOMOS PERU,1,8,PALPA - ICA,14,ICA,PALPA,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
1454,13441,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,1,10,EL COLLAO - PUNO,1670,PUNO,EL COLLAO,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1455,15622,MOVIMIENTO INDEPENDIENTE REGIONAL MI BUEN VECINO,1,9,LAURICOCHA - HUANUCO,2730,HUANUCO,LAURICOCHA,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
1456,11004,HATARIY APURIMAC,1,10,CHINCHEROS - APURIMAC,2886,APURIMAC,CHINCHEROS,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
1457,4500,RENOVACION POPULAR,1,15,TALARA - PIURA,22,PIURA,TALARA,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
1458,15589,JUNTOS POR EL PERU,1,12,ESPINAR - CUSCO,1264,CUSCO,ESPINAR,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1459,3855,PARTIDO FRENTE DE LA ESPERANZA 2021,1,13,URUBAMBA - CUSCO,2857,CUSCO,URUBAMBA,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
1460,15608,ALIANZA PARA EL PROGRESO,1,12,PAUCARTAMBO - CUSCO,1257,CUSCO,PAUCARTAMBO,,5,7,5,SI,4,8,MUNICIPAL PROVINCIAL
1461,742,PARTIDO FRENTE DE LA ESPERANZA 2021,1,12,ZARUMILLA - TUMBES,2857,TUMBES,ZARUMILLA,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1462,14581,MOVIMIENTO REGIONAL CONSTRUYENDO,1,22,LAMBAYEQUE - LAMBAYEQUE,1442,LAMBAYEQUE,LAMBAYEQUE,,5,11,11,SI,8,14,MUNICIPAL PROVINCIAL
1463,15638,MORAL Y DESARROLLO,1,10,MELGAR - PUNO,292,PUNO,MELGAR,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1464,2135,JUNTOS POR EL PERU,1,7,ANTABAMBA - APURIMAC,1264,APURIMAC,ANTABAMBA,,5,4,3,SI,1,6,MUNICIPAL PROVINCIAL
1465,3874,JUNTOS POR EL PERU,1,15,UTCUBAMBA - AMAZONAS,1264,AMAZONAS,UTCUBAMBA,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
1466,9218,SOCIOS POR ANCASH,1,8,MARISCAL LUZURIAGA - ANCASH,2881,ANCASH,MARISCAL LUZURIAGA,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
1467,15634,ALIANZA PARA EL PROGRESO,1,18,PAITA - PIURA,1257,PIURA,PAITA,,5,10,8,SI,6,12,MUNICIPAL PROVINCIAL
1468,8046,PODEMOS PERU,1,8,YAULI - JUNIN,2731,JUNIN,YAULI,,5,4,4,NO,0,8,MUNICIPAL PROVINCIAL
1469,508,PARTIDO FRENTE DE LA ESPERANZA 2021,1,10,CHINCHEROS - APURIMAC,2857,APURIMAC,CHINCHEROS,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
1470,748,PARTIDO FRENTE DE LA ESPERANZA 2021,1,8,CONTRALMIRANTE VILLAR - TUMBES,2857,TUMBES,CONTRALMIRANTE VILLAR,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
1471,15620,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,17,SANTA - ANCASH,2901,ANCASH,SANTA,,5,8,9,SI,3,14,MUNICIPAL PROVINCIAL
1472,15655,ACCION POPULAR,1,9,YAROWILCA - HUANUCO,4,HUANUCO,YAROWILCA,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
1473,15263,MOVIMIENTO INDEPENDIENTE TRABAJANDO PARA TODOS,1,12,ANGARAES - HUANCAVELICA,226,HUANCAVELICA,ANGARAES,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1474,14200,PARTIDO POLITICO NACIONAL PERU LIBRE,1,12,YUNGAY - ANCASH,2218,ANCASH,YUNGAY,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1475,15647,ALIANZA PARA EL PROGRESO,1,13,QUISPICANCHI - CUSCO,1257,CUSCO,QUISPICANCHI,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
1476,15488,ALIANZA PARA EL PROGRESO,1,16,SANTA - ANCASH,1257,ANCASH,SANTA,,5,9,7,SI,2,14,MUNICIPAL PROVINCIAL
1477,4477,RENOVACION POPULAR,1,14,PAITA - PIURA,22,PIURA,PAITA,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
1478,4899,JUNTOS POR EL PERU,1,10,LUYA - AMAZONAS,1264,AMAZONAS,LUYA,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
1479,4479,RENOVACION POPULAR,1,16,SULLANA - PIURA,22,PIURA,SULLANA,,5,9,7,SI,2,14,MUNICIPAL PROVINCIAL
1480,14266,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,1,9,ACOMAYO - CUSCO,2368,CUSCO,ACOMAYO,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
1481,15681,ALIANZA PARA EL PROGRESO,1,14,URUBAMBA - CUSCO,1257,CUSCO,URUBAMBA,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1482,14112,PARTIDO POLITICO NACIONAL PERU LIBRE,1,10,HUAYTARA - HUANCAVELICA,2218,HUANCAVELICA,HUAYTARA,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
1483,15575,MOVIMIENTO REGIONAL DEL AJO AREQUIPA CON JUSTICIA Y ORDEN,1,17,AREQUIPA - AREQUIPA,2920,AREQUIPA,AREQUIPA,,5,9,8,SI,1,16,MUNICIPAL PROVINCIAL
1484,15692,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,1,13,CAYLLOMA - AREQUIPA,2307,AREQUIPA,CAYLLOMA,,5,6,7,SI,3,10,MUNICIPAL PROVINCIAL
1485,15700,ALIANZA PARA EL PROGRESO,1,15,AYABACA - PIURA,1257,PIURA,AYABACA,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
1486,11937,PARTIDO POLITICO NACIONAL PERU LIBRE,1,26,CUSCO - CUSCO,2218,CUSCO,CUSCO,,5,14,12,SI,12,14,MUNICIPAL PROVINCIAL
1487,3548,JUNTOS POR EL PERU,1,10,OXAPAMPA - PASCO,1264,PASCO,OXAPAMPA,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1488,7300,ACCION POPULAR,1,9,EL DORADO - SAN MARTIN,4,SAN MARTIN,EL DORADO,,5,5,4,SI,1,8,MUNICIPAL PROVINCIAL
1489,15165,ALIANZA POR NUESTRO DESARROLLO,1,18,HUAMANGA - AYACUCHO,2710,AYACUCHO,HUAMANGA,,5,10,8,SI,6,12,MUNICIPAL PROVINCIAL
1490,11938,MOVIMIENTO REGIONAL AGUA,1,18,CANGALLO - AYACUCHO,2861,AYACUCHO,CANGALLO,,5,10,8,SI,10,8,MUNICIPAL PROVINCIAL
1491,15669,PARTIDO DEMOCRATICO SOMOS PERU,1,17,BARRANCA - LIMA,14,LIMA,BARRANCA,,5,9,8,SI,5,12,MUNICIPAL PROVINCIAL
1492,15378,RENOVACION POPULAR,1,12,CHANCHAMAYO - JUNIN,22,JUNIN,CHANCHAMAYO,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
1493,15461,MOVIMIENTO VERDE DE UCAYALI,1,10,PURUS - UCAYALI,2910,UCAYALI,PURUS,,5,4,6,SI,4,6,MUNICIPAL PROVINCIAL
1494,15677,MOVIMIENTO REGIONAL FORTALEZA PERU,1,12,ASCOPE - LA LIBERTAD,2738,LA LIBERTAD,ASCOPE,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1495,15721,DEMOCRATA VERDE,1,14,CHINCHA - ICA,2895,ICA,CHINCHA,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
1496,12918,ACCION POPULAR,1,10,CONCEPCION - JUNIN,4,JUNIN,CONCEPCION,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1497,15486,FRENTE REGIONAL DE CAJAMARCA,1,17,CELENDIN - CAJAMARCA,160,CAJAMARCA,CELENDIN,,5,9,8,SI,7,10,MUNICIPAL PROVINCIAL
1498,12871,PARTIDO POLITICO NACIONAL PERU LIBRE,2,12,MORROPON - PIURA,2218,PIURA,MORROPON,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1499,12618,PARTIDO POLITICO NACIONAL PERU LIBRE,1,18,AMBO - HUANUCO,2218,HUANUCO,AMBO,,5,9,9,SI,8,10,MUNICIPAL PROVINCIAL
1500,12939,ACCION POPULAR,1,18,HUANCAYO - JUNIN,4,JUNIN,HUANCAYO,,5,9,9,SI,2,16,MUNICIPAL PROVINCIAL
1501,4839,PODEMOS PERU,1,11,CARAVELI - AREQUIPA,2731,AREQUIPA,CARAVELI,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
1502,15425,TRABAJO MAS TRABAJO,1,12,ASCOPE - LA LIBERTAD,2884,LA LIBERTAD,ASCOPE,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1503,12948,ACCION POPULAR,1,10,JAUJA - JUNIN,4,JUNIN,JAUJA,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1504,8034,PARTIDO FRENTE DE LA ESPERANZA 2021,1,8,YUNGUYO - PUNO,2857,PUNO,YUNGUYO,,5,5,3,NO,0,8,MUNICIPAL PROVINCIAL
1505,10438,PARTIDO POLITICO NACIONAL PERU LIBRE,2,14,SULLANA - PIURA,2218,PIURA,SULLANA,,5,7,7,NO,0,14,MUNICIPAL PROVINCIAL
1506,15761,ALIANZA POR NUESTRO DESARROLLO,1,10,HUANCA SANCOS - AYACUCHO,2710,AYACUCHO,HUANCA SANCOS,,5,6,4,SI,4,6,MUNICIPAL PROVINCIAL
1507,15787,PODEMOS PERU,1,10,MARAÑON - HUANUCO,2731,HUANUCO,MARAÑON,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1508,15768,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,1,12,PUNO - PUNO,2702,PUNO,PUNO,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
1509,12927,ACCION POPULAR,1,12,SATIPO - JUNIN,4,JUNIN,SATIPO,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1510,5352,JUNTOS POR EL PERU,1,14,RIOJA - SAN MARTIN,1264,SAN MARTIN,RIOJA,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
1511,15377,SOCIOS POR ANCASH,1,10,CARHUAZ - ANCASH,2881,ANCASH,CARHUAZ,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1512,13959,PODER ANDINO,1,12,HUANCANE - PUNO,2338,PUNO,HUANCANE,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1513,15731,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,2,10,CAYLLOMA - AREQUIPA,2307,AREQUIPA,CAYLLOMA,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1514,12978,ACCION POPULAR,1,12,CHANCHAMAYO - JUNIN,4,JUNIN,CHANCHAMAYO,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1515,15544,PARTIDO POLITICO NACIONAL PERU LIBRE,1,16,ABANCAY - APURIMAC,2218,APURIMAC,ABANCAY,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
1516,4954,JUNTOS POR EL PERU,1,10,CONDORCANQUI - AMAZONAS,1264,AMAZONAS,CONDORCANQUI,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1517,15775,PARTIDO DEMOCRATICO SOMOS PERU,1,14,HUANUCO - HUANUCO,14,HUANUCO,HUANUCO,,5,8,6,NO,0,14,MUNICIPAL PROVINCIAL
1518,3942,PODEMOS PERU,1,12,HUARAZ - ANCASH,2731,ANCASH,HUARAZ,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1519,7362,ACCION POPULAR,1,14,BARRANCA - LIMA,4,LIMA,BARRANCA,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
1520,4372,JUNTOS POR EL PERU,1,12,PISCO - ICA,1264,ICA,PISCO,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1521,15762,JUNIN SOSTENIBLE CON SU GENTE,1,14,JAUJA - JUNIN,303,JUNIN,JAUJA,,5,7,7,SI,4,10,MUNICIPAL PROVINCIAL
1522,9714,PARTIDO FRENTE DE LA ESPERANZA 2021,1,13,AZANGARO - PUNO,2857,PUNO,AZANGARO,,5,7,6,SI,1,12,MUNICIPAL PROVINCIAL
1523,3784,JUNTOS POR EL PERU,1,10,NASCA - ICA,1264,ICA,NASCA,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1524,15813,ALIANZA PARA EL PROGRESO,1,15,ASCOPE - LA LIBERTAD,1257,LA LIBERTAD,ASCOPE,,5,7,8,SI,3,12,MUNICIPAL PROVINCIAL
1525,6537,"AREQUIPA, TRADICION Y FUTURO",1,15,CAYLLOMA - AREQUIPA,142,AREQUIPA,CAYLLOMA,,5,8,7,SI,5,10,MUNICIPAL PROVINCIAL
1526,5163,JUNTOS POR EL PERU,1,10,GENERAL SANCHEZ CERRO - MOQUEGUA,1264,MOQUEGUA,GENERAL SANCHEZ CERRO,,5,6,4,SI,4,6,MUNICIPAL PROVINCIAL
1527,15837,PARTIDO POLITICO NACIONAL PERU LIBRE,1,10,HUARI - ANCASH,2218,ANCASH,HUARI,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1528,14883,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,1,10,CANAS - CUSCO,2368,CUSCO,CANAS,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1529,15641,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,1,21,SAN ROMAN - PUNO,1670,PUNO,SAN ROMAN,,5,11,10,SI,7,14,MUNICIPAL PROVINCIAL
1530,11973,PARTIDO MORADO,1,6,ACOMAYO - CUSCO,2840,CUSCO,ACOMAYO,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1531,15851,DEMOCRATA VERDE,1,12,CHEPEN - LA LIBERTAD,2895,LA LIBERTAD,CHEPEN,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1532,11979,PARTIDO MORADO,1,10,QUISPICANCHI - CUSCO,2840,CUSCO,QUISPICANCHI,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1533,15820,JUNIN RENACE,1,15,SATIPO - JUNIN,2716,JUNIN,SATIPO,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
1534,729,PARTIDO FRENTE DE LA ESPERANZA 2021,1,17,TACNA - TACNA,2857,TACNA,TACNA,,5,8,9,SI,3,14,MUNICIPAL PROVINCIAL
1535,1114,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,1,24,AREQUIPA - AREQUIPA,2261,AREQUIPA,AREQUIPA,,5,13,11,SI,8,16,MUNICIPAL PROVINCIAL
1536,15766,PARTIDO MORADO,1,12,TUMBES - TUMBES,2840,TUMBES,TUMBES,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1537,7962,PARTIDO FRENTE DE LA ESPERANZA 2021,1,11,EL COLLAO - PUNO,2857,PUNO,EL COLLAO,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
1538,15733,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,1,18,PUNO - PUNO,2667,PUNO,PUNO,,5,10,8,SI,6,12,MUNICIPAL PROVINCIAL
1539,15814,HATARIY APURIMAC,1,10,AYMARAES - APURIMAC,2886,APURIMAC,AYMARAES,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
1540,15842,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,14,CAÑETE - LIMA,2173,LIMA,CAÑETE,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
1541,15835,ALIANZA GOBIERNO UNIDAD Y ACCION,1,9,SIHUAS - ANCASH,2856,ANCASH,SIHUAS,,5,5,4,SI,1,8,MUNICIPAL PROVINCIAL
1542,15703,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,1,28,PUNO - PUNO,2230,PUNO,PUNO,,5,14,14,SI,16,12,MUNICIPAL PROVINCIAL
1543,15624,PARTIDO FRENTE DE LA ESPERANZA 2021,1,10,LAMPA - PUNO,2857,PUNO,LAMPA,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1544,12000,PARTIDO MORADO,1,15,CUSCO - CUSCO,2840,CUSCO,CUSCO,,5,8,7,SI,1,14,MUNICIPAL PROVINCIAL
1545,15850,MOVIMIENTO REGIONAL AGUA,1,16,HUANCAVELICA - HUANCAVELICA,2681,HUANCAVELICA,HUANCAVELICA,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
1546,15873,DEMOCRATA VERDE,2,12,BARRANCA - LIMA,2895,LIMA,BARRANCA,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
1547,15736,PARTIDO POLITICO NACIONAL PERU LIBRE,2,16,HUAURA - LIMA,2218,LIMA,HUAURA,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
1548,15795,PROGRESISTA DE APURIMAC,1,12,ANDAHUAYLAS - APURIMAC,2737,APURIMAC,ANDAHUAYLAS,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1549,15803,JUNIN RENACE,1,18,HUANCAYO - JUNIN,2716,JUNIN,HUANCAYO,,5,9,9,SI,2,16,MUNICIPAL PROVINCIAL
1550,4578,RENOVACION POPULAR,1,11,CASMA - ANCASH,22,ANCASH,CASMA,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
1551,15580,PARTIDO FRENTE DE LA ESPERANZA 2021,1,13,FERREÑAFE - LAMBAYEQUE,2857,LAMBAYEQUE,FERREÑAFE,,5,7,6,SI,1,12,MUNICIPAL PROVINCIAL
1552,15586,ORGANIZACION POLITICA UNIDAD REGIONAL,1,16,SULLANA - PIURA,2711,PIURA,SULLANA,,5,9,7,SI,2,14,MUNICIPAL PROVINCIAL
1553,298,CAMINEMOS JUNTOS POR JUNIN,1,11,CONCEPCION - JUNIN,122,JUNIN,CONCEPCION,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
1554,9997,HATARIY APURIMAC,1,8,ANTABAMBA - APURIMAC,2886,APURIMAC,ANTABAMBA,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
1555,15876,SOCIOS POR ANCASH,1,16,HUARAZ - ANCASH,2881,ANCASH,HUARAZ,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
