,idPlanGobierno,idOrganizacionPolitica,txOrganizacionPolitica,idTipoEleccion,txTipoEleccion,idJuradoElectoral,txJuradoElectoral,txRutaCompleto,txRutaResumen,txTipoPlan,txCodExpedienteExt,idEstadoLista,txEstadoLista,nuCantidadCandidatos,txUbigeo,txDistritoElectoral,txRegion,txProvincia,txDistrito
341,18119,2173,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,6,MUNICIPAL DISTRITAL,1693,LIMA CENTRO,https://mpesije.jne.gob.pe/docs/b97894f9-d8cc-4477-877a-036d5dfcb91e.pdf,https://mpesije.jne.gob.pe/docs/f2cc2550-8a38-4d98-981c-44033015b16d.pdf,,ERM.2022005671,158,INSCRITO,10,140133,,LIMA,LIMA,JESUS MARIA
342,20607,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1693,LIMA CENTRO,https://mpesije.jne.gob.pe/docs/a9700634-718a-478e-8d45-8c7cc4a8a1c6.pdf,https://mpesije.jne.gob.pe/docs/.pdf,,ERM.2022017890,152,IMPROCEDENTE,10,140133,,LIMA,LIMA,JESUS MARIA
343,17797,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1693,LIMA CENTRO,https://mpesije.jne.gob.pe/docs/0992170b-48af-44bb-a3b4-5b99ff178182.pdf,https://mpesije.jne.gob.pe/docs/add503f9-90cf-4799-8694-b745343d5619.pdf,,ERM.2022007028,158,INSCRITO,10,140133,,LIMA,LIMA,JESUS MARIA
344,19551,2898,FE EN EL PERU,6,MUNICIPAL DISTRITAL,1693,LIMA CENTRO,https://mpesije.jne.gob.pe/docs/8870c663-01bc-449b-8cb4-0f69c0a60e08.pdf,https://mpesije.jne.gob.pe/docs/b14c1a2f-c62c-42dd-be90-847f3297fe06.pdf,,ERM.2022006514,152,IMPROCEDENTE,10,140133,,LIMA,LIMA,JESUS MARIA
345,16872,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1697,LIMA NORTE 2,https://mpesije.jne.gob.pe/docs/439cf300-b443-4237-a9ee-3d38ed68e013.pdf,https://mpesije.jne.gob.pe/docs/d34e1ca3-a83e-4df8-92d8-a8a3e97de2db.pdf,,ERM.2022008665,158,INSCRITO,12,140134,,LIMA,LIMA,INDEPENDENCIA
346,16752,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1697,LIMA NORTE 2,https://mpesije.jne.gob.pe/docs/eabface5-4e4a-42f0-b86e-38a723b2fe9a.pdf,https://mpesije.jne.gob.pe/docs/5ebd14cf-dcc9-49ee-b266-06741e094d30.pdf,,ERM.2022008645,158,INSCRITO,12,140134,,LIMA,LIMA,INDEPENDENCIA
347,24404,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1697,LIMA NORTE 2,https://mpesije.jne.gob.pe/docs/8a242ab2-75af-4910-a9a4-cc657c423d5f.pdf,https://mpesije.jne.gob.pe/docs/ee500bfa-cad1-4c3f-8243-53b2fa8432b0.pdf,,ERM.2022007134,158,INSCRITO,12,140134,,LIMA,LIMA,INDEPENDENCIA
348,18294,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1697,LIMA NORTE 2,https://mpesije.jne.gob.pe/docs/04de8f5b-5521-44eb-9b9f-0387484dda09.pdf,https://mpesije.jne.gob.pe/docs/4ee55889-1b53-4249-a98e-444d41ecfec9.pdf,,ERM.2022015631,152,IMPROCEDENTE,12,140134,,LIMA,LIMA,INDEPENDENCIA
349,19533,1366,FUERZA POPULAR,6,MUNICIPAL DISTRITAL,1697,LIMA NORTE 2,https://mpesije.jne.gob.pe/docs/113808f9-5016-4b97-ac01-f33110d7b40f.pdf,https://mpesije.jne.gob.pe/docs/d680ea5f-17c5-48fb-bab6-5f3c45daec10.pdf,,ERM.2022016789,158,INSCRITO,12,140134,,LIMA,LIMA,INDEPENDENCIA
350,25276,2840,PARTIDO MORADO,6,MUNICIPAL DISTRITAL,1697,LIMA NORTE 2,https://mpesije.jne.gob.pe/docs/180af345-47e2-45ec-90b3-ace8c0687a45.pdf,https://mpesije.jne.gob.pe/docs/76233a77-e93d-4afd-a552-d3dcbe054acf.pdf,,ERM.2022017609,158,INSCRITO,12,140134,,LIMA,LIMA,INDEPENDENCIA
351,20242,2173,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,6,MUNICIPAL DISTRITAL,1697,LIMA NORTE 2,https://mpesije.jne.gob.pe/docs/06f2a7c8-0512-42cb-95d8-359bcf536b95.pdf,https://mpesije.jne.gob.pe/docs/844b8389-d937-4664-b776-02b6b4004966.pdf,,ERM.2022016410,158,INSCRITO,12,140134,,LIMA,LIMA,INDEPENDENCIA
352,23900,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1697,LIMA NORTE 2,https://mpesije.jne.gob.pe/docs/7a5fbd7c-4480-4570-aac0-1607b8a99b7a.pdf,https://mpesije.jne.gob.pe/docs/1feea27c-4e87-4b9c-aa92-135a3fd519c2.pdf,,ERM.2022017034,158,INSCRITO,12,140134,,LIMA,LIMA,INDEPENDENCIA
353,18131,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1697,LIMA NORTE 2,https://mpesije.jne.gob.pe/docs/aa1f3c79-f075-432f-b74e-c18ab70bc453.pdf,https://mpesije.jne.gob.pe/docs/2065f1a8-7c32-4b9b-bac0-8e12617cc20c.pdf,,ERM.2022008933,158,INSCRITO,12,140134,,LIMA,LIMA,INDEPENDENCIA
354,19465,2898,FE EN EL PERU,6,MUNICIPAL DISTRITAL,1697,LIMA NORTE 2,https://mpesije.jne.gob.pe/docs/91141afc-e264-41d3-9fe7-a5d659d40b10.pdf,https://mpesije.jne.gob.pe/docs/055a4e07-70cd-4a09-8b1b-38509773eec5.pdf,,ERM.2022006690,152,IMPROCEDENTE,12,140134,,LIMA,LIMA,INDEPENDENCIA
355,23384,2895,PARTIDO DEMOCRATA VERDE,6,MUNICIPAL DISTRITAL,1697,LIMA NORTE 2,https://mpesije.jne.gob.pe/docs/fa8f783f-fbbb-47ee-89a3-18c84019a69e.pdf,https://mpesije.jne.gob.pe/docs/22895c5c-4403-4acd-a83d-67ba6ce32035.pdf,,ERM.2022017891,152,IMPROCEDENTE,12,140134,,LIMA,LIMA,INDEPENDENCIA
356,23765,2869,PARTIDO PATRIOTICO DEL PERU,6,MUNICIPAL DISTRITAL,1697,LIMA NORTE 2,https://mpesije.jne.gob.pe/docs/54b70a35-2d0e-417f-8b8a-fe9c4ff0aac9.pdf,https://mpesije.jne.gob.pe/docs/1d4db241-78d1-4eff-9396-6ef9e027afae.pdf,,ERM.2022015082,158,INSCRITO,12,140134,,LIMA,LIMA,INDEPENDENCIA
357,29302,4,ACCION POPULAR,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/8be874ba-db67-4599-b525-c031df997d2d.pdf,https://mpesije.jne.gob.pe/docs/864587d7-f06c-4fb0-99e7-5cb7bb43fc7d.pdf,,ERM.2022011624,158,INSCRITO,12,140135,,LIMA,LIMA,EL AGUSTINO
358,27091,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/4f0dd0be-2bbd-4695-87c9-bd409ab30379.pdf,https://mpesije.jne.gob.pe/docs/bf9a71af-bec7-49c5-ae0c-33f877cfe405.pdf,,ERM.2022008867,158,INSCRITO,12,140135,,LIMA,LIMA,EL AGUSTINO
359,16795,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/6f9a391e-852d-45de-86c2-7050a8abb714.pdf,https://mpesije.jne.gob.pe/docs/f45f2a47-6e21-4676-abfd-e97f9c62c51d.pdf,,ERM.2022009704,152,IMPROCEDENTE,12,140135,,LIMA,LIMA,EL AGUSTINO
360,24467,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/49ddb4f7-2839-4dca-84de-fc3e160e1017.pdf,https://mpesije.jne.gob.pe/docs/38d463f5-c680-4a0b-bdb5-9191990d0081.pdf,,ERM.2022011348,158,INSCRITO,12,140135,,LIMA,LIMA,EL AGUSTINO
361,24467,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/49ddb4f7-2839-4dca-84de-fc3e160e1017.pdf,https://mpesije.jne.gob.pe/docs/38d463f5-c680-4a0b-bdb5-9191990d0081.pdf,,ERM.2022011393,158,INSCRITO,12,140135,,LIMA,LIMA,EL AGUSTINO
362,17203,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/606e926c-8d5e-4bd9-8172-0fb2013cbf25.pdf,https://mpesije.jne.gob.pe/docs/f3e1a758-bf04-42c9-b1a3-6329c9b0e2ab.pdf,,ERM.2022018418,152,IMPROCEDENTE,12,140135,,LIMA,LIMA,EL AGUSTINO
363,21321,1366,FUERZA POPULAR,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/2bd45ba7-68e3-437e-8316-7ef93f7f32f6.pdf,https://mpesije.jne.gob.pe/docs/028d393e-fcc4-4eb6-8855-a179f53bb89e.pdf,,ERM.2022011484,158,INSCRITO,12,140135,,LIMA,LIMA,EL AGUSTINO
364,25275,2840,PARTIDO MORADO,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/4fdd99be-9231-4d56-bfc6-9380f0465b91.pdf,https://mpesije.jne.gob.pe/docs/3b47cf18-4019-42c5-b839-66f8792608af.pdf,,ERM.2022011810,158,INSCRITO,12,140135,,LIMA,LIMA,EL AGUSTINO
365,17117,2857,PARTIDO FRENTE DE LA ESPERANZA 2021,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/4b3049c5-9f9b-4e11-837a-fb070ef002d1.pdf,https://mpesije.jne.gob.pe/docs/9bb7a771-d7d9-43cc-a9ee-7d1b68de3e38.pdf,,ERM.2022005368,158,INSCRITO,12,140135,,LIMA,LIMA,EL AGUSTINO
366,22552,2173,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/cb5b1b38-b42c-433f-8eb3-afbe21fdef54.pdf,https://mpesije.jne.gob.pe/docs/7503f7a4-4361-433b-95f0-cfc38ac459cb.pdf,,ERM.2022011717,158,INSCRITO,12,140135,,LIMA,LIMA,EL AGUSTINO
367,22418,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/b4761e4f-a125-47bd-b53e-1d53f7e2c247.pdf,https://mpesije.jne.gob.pe/docs/b843bb99-075a-4302-9b5e-5ce05b94e09a.pdf,,ERM.2022013148,158,INSCRITO,12,140135,,LIMA,LIMA,EL AGUSTINO
368,17792,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/ade019a2-8084-457e-b087-f83f2f770690.pdf,https://mpesije.jne.gob.pe/docs/6ca10562-4062-4b8f-a912-0bd43c1a0656.pdf,,ERM.2022006878,158,INSCRITO,12,140135,,LIMA,LIMA,EL AGUSTINO
369,19803,2898,FE EN EL PERU,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/896d123c-9d12-4dd9-b79d-b52c55fdebb7.pdf,https://mpesije.jne.gob.pe/docs/.pdf,,ERM.2022006677,152,IMPROCEDENTE,12,140135,,LIMA,LIMA,EL AGUSTINO
370,28265,4,ACCION POPULAR,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/84e4b875-8619-4f61-932d-43c778fe2313.pdf,https://mpesije.jne.gob.pe/docs/d8853eb3-9d97-46e4-aa8f-f1dc57e35b70.pdf,,ERM.2022009758,158,INSCRITO,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
371,16947,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/65f1a98d-ee43-4672-a63d-03e574fd9a87.pdf,https://mpesije.jne.gob.pe/docs/56bcde64-5379-4c91-abd4-ab99d7b677fe.pdf,,ERM.2022009720,158,INSCRITO,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
372,17234,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/9ab76f79-7ac1-4beb-a5e2-011e79fa01e7.pdf,https://mpesije.jne.gob.pe/docs/d00a4108-22b1-4898-b4ce-e70708b6364c.pdf,,ERM.2022009712,149,ADMITIDO,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
373,24368,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/d5eae1be-0ac2-4ddf-83d6-d8d3f8b0dcd3.pdf,https://mpesije.jne.gob.pe/docs/893f2b38-a9bb-46d1-a966-6463d8d37a2e.pdf,,ERM.2022011627,149,ADMITIDO,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
374,18363,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/7fbe3fa8-abdb-44ad-adb6-df9d1659c618.pdf,https://mpesije.jne.gob.pe/docs/426a1e74-3ad4-4b3c-8f5a-808aca46d16d.pdf,,ERM.2022015270,158,INSCRITO,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
375,20524,1366,FUERZA POPULAR,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/f6c399b4-6b71-49e4-a5cf-e9689388999a.pdf,https://mpesije.jne.gob.pe/docs/d0ad624a-daff-4833-a34e-f3013d99217e.pdf,,ERM.2022011655,158,INSCRITO,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
376,26625,2840,PARTIDO MORADO,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/f06e5af0-60d8-4b96-8a0c-ae96693f1360.pdf,https://mpesije.jne.gob.pe/docs/679671d3-4888-410f-b716-20f7b62ecf8f.pdf,,ERM.2022014768,158,INSCRITO,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
377,16823,2857,PARTIDO FRENTE DE LA ESPERANZA 2021,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/81a00504-2a92-43d1-a534-0448aeb0efd9.pdf,https://mpesije.jne.gob.pe/docs/002e18d6-d76e-4b36-952a-429079314ec6.pdf,,ERM.2022006834,158,INSCRITO,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
378,24746,2173,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/841097bc-31b9-4c77-88d8-3d6fd792cd81.pdf,https://mpesije.jne.gob.pe/docs/99c0b5c6-0740-447a-8262-068910e92c29.pdf,,ERM.2022006673,158,INSCRITO,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
379,20525,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/b4fe45b2-3bfe-4942-8d70-d4a975a1081a.pdf,https://mpesije.jne.gob.pe/docs/2c695f0b-5358-4866-ae5e-a57ad0a58275.pdf,,ERM.2022018036,152,IMPROCEDENTE,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
380,17687,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/186779bf-b31f-4a7f-9d90-85a30e31171f.pdf,https://mpesije.jne.gob.pe/docs/b2698337-b056-498c-94c3-f0451cb701b0.pdf,,ERM.2022009729,158,INSCRITO,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
381,20708,2898,FE EN EL PERU,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/913c5921-25b5-4243-bf7e-6dbdb6adbde8.pdf,https://mpesije.jne.gob.pe/docs/6126221b-d0ef-42b5-8b1c-87b14722a533.pdf,,ERM.2022006016,152,IMPROCEDENTE,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
382,21759,2895,PARTIDO DEMOCRATA VERDE,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/323c103d-f902-4a7e-93f7-14f1979a6068.pdf,https://mpesije.jne.gob.pe/docs/0df63e73-9070-48d9-933b-7e44352ec425.pdf,,ERM.2022009742,152,IMPROCEDENTE,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
383,23536,2869,PARTIDO PATRIOTICO DEL PERU,6,MUNICIPAL DISTRITAL,1701,LIMA SUR 1,https://mpesije.jne.gob.pe/docs/bd740d79-f085-4f0c-85de-60612fe795b3.pdf,https://mpesije.jne.gob.pe/docs/0338c4e5-48a8-411f-af89-ecf0cf9db7ba.pdf,,ERM.2022015295,158,INSCRITO,14,140136,,LIMA,LIMA,SAN JUAN DE MIRAFLORES
384,29638,4,ACCION POPULAR,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/e6cb241b-c18e-465e-824b-282cc9cb999a.pdf,https://mpesije.jne.gob.pe/docs/3f05e870-a5dd-466b-ba2e-79103018167f.pdf,,ERM.2022011668,158,INSCRITO,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
385,16925,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/f6c185d6-0ca0-4086-8958-b786bc5f4fcb.pdf,https://mpesije.jne.gob.pe/docs/1ef4e58d-01a8-4117-b0f9-799027fccc7f.pdf,,ERM.2022008760,158,INSCRITO,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
386,21420,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/7877fa1a-6d81-40e2-bb0d-222b64b95d37.pdf,https://mpesije.jne.gob.pe/docs/6f4451f4-1bb7-4880-a5ca-4689921bfb4d.pdf,,ERM.2022009465,158,INSCRITO,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
387,26759,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/df889403-a1c3-4647-b465-7785a31cd789.pdf,https://mpesije.jne.gob.pe/docs/2da16aa4-1f1c-41ec-bde2-c2d67200f74f.pdf,,ERM.2022014228,158,INSCRITO,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
388,18352,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/3d56c21f-f0b5-48f1-ae02-01a59f1fb619.pdf,https://mpesije.jne.gob.pe/docs/1fcf424b-75d5-4fab-b7d8-7ab551045191.pdf,,ERM.2022016787,158,INSCRITO,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
389,20684,1366,FUERZA POPULAR,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/32da4b1f-ec96-42e6-814c-4e3e3283a84e.pdf,https://mpesije.jne.gob.pe/docs/2ea7bd95-7ad3-484b-b25f-833050d221db.pdf,,ERM.2022011552,158,INSCRITO,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
390,26110,2840,PARTIDO MORADO,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/0c3b723b-7501-4078-905b-1ac04e35fb36.pdf,https://mpesije.jne.gob.pe/docs/51f237a5-282a-4ce3-944e-a99ef8516ce9.pdf,,ERM.2022008027,158,INSCRITO,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
391,16598,2857,PARTIDO FRENTE DE LA ESPERANZA 2021,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/0e855603-0e3b-49c4-88b0-1b5f468fcde6.pdf,https://mpesije.jne.gob.pe/docs/4c74cfaf-98e9-4a78-b0c7-6fd42fc8f8b7.pdf,,ERM.2022005352,158,INSCRITO,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
392,21614,2173,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/e59ffbb0-f169-4733-8a1e-5c799b80a395.pdf,https://mpesije.jne.gob.pe/docs/e71993e7-5e2e-4ed3-9daf-c771503baac0.pdf,,ERM.2022006661,158,INSCRITO,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
393,21167,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/5de99e07-d45d-4880-86aa-cf8b5c79c7c7.pdf,https://mpesije.jne.gob.pe/docs/53a2f6ad-3d9f-432c-9cf6-c93aa79320a9.pdf,,ERM.2022013186,158,INSCRITO,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
394,26284,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/69eedf06-627b-4a82-8a04-8d28e0c366dc.pdf,https://mpesije.jne.gob.pe/docs/01fd9edb-a4c7-4619-a32c-9bb5e435929d.pdf,,ERM.2022009895,158,INSCRITO,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
395,20555,2898,FE EN EL PERU,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/2f94a6e1-68d2-4f86-a352-8f4966cbe76e.pdf,https://mpesije.jne.gob.pe/docs/297a4ae2-e092-4bfa-ae21-6f6e84d32d81.pdf,,ERM.2022007190,152,IMPROCEDENTE,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
396,27367,2895,PARTIDO DEMOCRATA VERDE,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/6daec48f-6b8a-4816-ab56-f0c74aa823ef.pdf,https://mpesije.jne.gob.pe/docs/02074de1-da95-4da8-81ea-d73173cbca42.pdf,,ERM.2022009820,152,IMPROCEDENTE,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
397,23711,2869,PARTIDO PATRIOTICO DEL PERU,6,MUNICIPAL DISTRITAL,1695,LIMA ESTE 2,https://mpesije.jne.gob.pe/docs/d6dbd964-0217-47e5-86a0-7cb92fa7984c.pdf,https://mpesije.jne.gob.pe/docs/4c21a508-252b-4ea8-b8bf-a6be64f41d0c.pdf,,ERM.2022015992,158,INSCRITO,16,140137,,LIMA,LIMA,SAN JUAN DE LURIGANCHO
398,16859,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/6217638b-d727-4908-9b16-7a7d2d8f9f6a.pdf,https://mpesije.jne.gob.pe/docs/20323a55-b2e4-4086-aaf4-ef65ca736ff2.pdf,,ERM.2022007929,158,INSCRITO,10,140138,,LIMA,LIMA,SAN LUIS
399,17321,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/78b380cb-c0b8-46fb-aa81-00bde7df0e73.pdf,https://mpesije.jne.gob.pe/docs/6c3bb3c2-062e-4ad5-a52a-862b1bba0e30.pdf,,ERM.2022008727,158,INSCRITO,10,140138,,LIMA,LIMA,SAN LUIS
400,24348,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/2256803b-fa71-40d4-a525-1f3593d41f8e.pdf,https://mpesije.jne.gob.pe/docs/180f2e5f-b2fa-4698-bb1e-c1e3f9b75ca4.pdf,,ERM.2022013604,158,INSCRITO,10,140138,,LIMA,LIMA,SAN LUIS
401,18473,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/752c3670-85cc-4caa-9c75-e3e6d84b8e58.pdf,https://mpesije.jne.gob.pe/docs/5c93580c-07ec-4902-b359-128c060b5bfd.pdf,,ERM.2022015134,158,INSCRITO,10,140138,,LIMA,LIMA,SAN LUIS
402,20184,1366,FUERZA POPULAR,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/6073d057-c382-441c-8433-366fe7bfd20c.pdf,https://mpesije.jne.gob.pe/docs/a71bd4f5-3266-4e8e-a529-63ab0486164e.pdf,,ERM.2022007400,158,INSCRITO,10,140138,,LIMA,LIMA,SAN LUIS
403,24946,2840,PARTIDO MORADO,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/d38bde00-6be7-4b81-bc83-f7db140399e8.pdf,https://mpesije.jne.gob.pe/docs/fbd0651f-efc5-4988-ad28-06b7549143d8.pdf,,ERM.2022010955,158,INSCRITO,10,140138,,LIMA,LIMA,SAN LUIS
404,16847,2857,PARTIDO FRENTE DE LA ESPERANZA 2021,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/e70c1ba5-33ba-465e-85bb-8255d82edcf1.pdf,https://mpesije.jne.gob.pe/docs/3af1e42c-e51f-4d58-9d24-f5f3ccbc3430.pdf,,ERM.2022005751,158,INSCRITO,10,140138,,LIMA,LIMA,SAN LUIS
405,29374,2173,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/28bf758e-ec63-4f3f-884b-851a44b6ef26.pdf,https://mpesije.jne.gob.pe/docs/6498f434-3067-463f-9820-0104ad052a8d.pdf,,ERM.2022006201,158,INSCRITO,10,140138,,LIMA,LIMA,SAN LUIS
406,20913,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/2ccacd0e-fe7d-4795-a998-56ef46f34cef.pdf,https://mpesije.jne.gob.pe/docs/598d5579-3c27-4f2f-a1ce-b80f258cf4f4.pdf,,ERM.2022012545,158,INSCRITO,10,140138,,LIMA,LIMA,SAN LUIS
407,17707,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/99b85497-7ee1-4b32-b462-3b2911b1183d.pdf,https://mpesije.jne.gob.pe/docs/5334abbb-5fdb-43fc-9a2c-ffcceecd075b.pdf,,ERM.2022009328,158,INSCRITO,10,140138,,LIMA,LIMA,SAN LUIS
