,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,ubigeo_reniec,departamento,provincia,distrito
1042,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,2,2,115,00000020.jpg,39.116,34.954,10/10/2022,10:52 h,100.0000,21004,21004,ANCASH,PALLASCA,HUACASCHUQUE
1043,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,2,2,140,00000002.jpg,47.619,42.553,10/10/2022,10:52 h,100.0000,21004,21004,ANCASH,PALLASCA,HUACASCHUQUE
1044,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,3,3,18,00000008.jpg,4.545,3.232,10/10/2022,10:52 h,100.0000,21005,21005,ANCASH,PALLASCA,HUANDOVAL
1045,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,3,3,39,00000021.jpg,9.848,7.002,10/10/2022,10:52 h,100.0000,21005,21005,ANCASH,PALLASCA,HUANDOVAL
1046,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,3,3,60,00000002.jpg,15.152,10.772,10/10/2022,10:52 h,100.0000,21005,21005,ANCASH,PALLASCA,HUANDOVAL
1047,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,3,3,279,00000020.jpg,70.455,50.09,10/10/2022,10:52 h,100.0000,21005,21005,ANCASH,PALLASCA,HUANDOVAL
1048,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,2,2,2,00000008.jpg,0.664,0.521,10/10/2022,10:52 h,100.0000,21006,21006,ANCASH,PALLASCA,LACABAMBA
1049,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,2,2,16,00000021.jpg,5.316,4.167,10/10/2022,10:52 h,100.0000,21006,21006,ANCASH,PALLASCA,LACABAMBA
1050,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,2,2,103,00000020.jpg,34.219,26.823,10/10/2022,10:52 h,100.0000,21006,21006,ANCASH,PALLASCA,LACABAMBA
1051,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,2,2,180,00000002.jpg,59.801,46.875,10/10/2022,10:52 h,100.0000,21006,21006,ANCASH,PALLASCA,LACABAMBA
1052,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,2,2,7,00000021.jpg,3.646,2.167,10/10/2022,10:52 h,100.0000,21007,21007,ANCASH,PALLASCA,LLAPO
1053,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,2,2,11,00000008.jpg,5.729,3.406,10/10/2022,10:52 h,100.0000,21007,21007,ANCASH,PALLASCA,LLAPO
1054,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,2,2,74,00000020.jpg,38.542,22.91,10/10/2022,10:52 h,100.0000,21007,21007,ANCASH,PALLASCA,LLAPO
1055,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,2,2,100,00000002.jpg,52.083,30.96,10/10/2022,10:52 h,100.0000,21007,21007,ANCASH,PALLASCA,LLAPO
1056,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,7,7,70,00000008.jpg,7.821,4.614,10/10/2022,10:52 h,100.0000,21008,21008,ANCASH,PALLASCA,PALLASCA
1057,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,7,7,145,00000021.jpg,16.201,9.558,10/10/2022,10:52 h,100.0000,21008,21008,ANCASH,PALLASCA,PALLASCA
1058,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,7,7,322,00000020.jpg,35.978,21.226,10/10/2022,10:52 h,100.0000,21008,21008,ANCASH,PALLASCA,PALLASCA
1059,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,7,7,358,00000002.jpg,40.0,23.599,10/10/2022,10:52 h,100.0000,21008,21008,ANCASH,PALLASCA,PALLASCA
1060,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,12,12,14,00000008.jpg,0.745,0.661,10/10/2022,10:52 h,100.0000,21009,21009,ANCASH,PALLASCA,PAMPAS
1061,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,12,12,107,00000021.jpg,5.698,5.05,10/10/2022,10:52 h,100.0000,21009,21009,ANCASH,PALLASCA,PAMPAS
1062,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,12,12,714,00000020.jpg,38.019,33.695,10/10/2022,10:52 h,100.0000,21009,21009,ANCASH,PALLASCA,PAMPAS
1063,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,12,12,"1,043",00000002.jpg,55.538,49.221,10/10/2022,10:52 h,100.0000,21009,21009,ANCASH,PALLASCA,PAMPAS
1064,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,3,3,32,00000021.jpg,9.04,5.272,10/10/2022,10:52 h,100.0000,21010,21010,ANCASH,PALLASCA,SANTA ROSA
1065,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,3,3,36,00000008.jpg,10.169,5.931,10/10/2022,10:52 h,100.0000,21010,21010,ANCASH,PALLASCA,SANTA ROSA
1066,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,3,3,87,00000020.jpg,24.576,14.333,10/10/2022,10:52 h,100.0000,21010,21010,ANCASH,PALLASCA,SANTA ROSA
1067,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,3,3,199,00000002.jpg,56.215,32.784,10/10/2022,10:52 h,100.0000,21010,21010,ANCASH,PALLASCA,SANTA ROSA
1068,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,7,7,26,00000008.jpg,2.498,1.776,10/10/2022,10:52 h,100.0000,21011,21011,ANCASH,PALLASCA,TAUCA
1069,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,7,7,129,00000021.jpg,12.392,8.811,10/10/2022,10:52 h,100.0000,21011,21011,ANCASH,PALLASCA,TAUCA
1070,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,7,7,303,00000020.jpg,29.107,20.697,10/10/2022,10:52 h,100.0000,21011,21011,ANCASH,PALLASCA,TAUCA
1071,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,7,7,583,00000002.jpg,56.004,39.822,10/10/2022,10:52 h,100.0000,21011,21011,ANCASH,PALLASCA,TAUCA
1072,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,35,35,362,00000008.jpg,5.543,4.896,10/10/2022,10:52 h,100.0000,21101,21101,ANCASH,POMABAMBA,POMABAMBA
1073,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,35,35,465,00000020.jpg,7.12,6.289,10/10/2022,10:52 h,100.0000,21101,21101,ANCASH,POMABAMBA,POMABAMBA
1074,4,ALIANZA PARA EL PROGRESO,,100.0,35,35,972,00000004.jpg,14.883,13.146,10/10/2022,10:52 h,100.0000,21101,21101,ANCASH,POMABAMBA,POMABAMBA
1075,19,SOCIOS POR ANCASH,,100.0,35,35,"2,126",00000019.jpg,32.552,28.753,10/10/2022,10:52 h,100.0000,21101,21101,ANCASH,POMABAMBA,POMABAMBA
1076,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,35,35,"2,606",00000021.jpg,39.902,35.245,10/10/2022,10:52 h,100.0000,21101,21101,ANCASH,POMABAMBA,POMABAMBA
1077,4,ALIANZA PARA EL PROGRESO,,100.0,10,10,132,00000004.jpg,7.971,5.82,10/10/2022,10:52 h,100.0000,21102,21102,ANCASH,POMABAMBA,HUAYLLAN
1078,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,10,10,199,00000008.jpg,12.017,8.774,10/10/2022,10:52 h,100.0000,21102,21102,ANCASH,POMABAMBA,HUAYLLAN
1079,19,SOCIOS POR ANCASH,,100.0,10,10,367,00000019.jpg,22.162,16.182,10/10/2022,10:52 h,100.0000,21102,21102,ANCASH,POMABAMBA,HUAYLLAN
1080,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,10,10,451,00000020.jpg,27.234,19.885,10/10/2022,10:52 h,100.0000,21102,21102,ANCASH,POMABAMBA,HUAYLLAN
1081,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,10,10,507,00000021.jpg,30.616,22.354,10/10/2022,10:52 h,100.0000,21102,21102,ANCASH,POMABAMBA,HUAYLLAN
1082,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,19,19,28,00000008.jpg,0.968,0.867,10/10/2022,10:52 h,100.0000,21103,21103,ANCASH,POMABAMBA,PAROBAMBA
1083,4,ALIANZA PARA EL PROGRESO,,100.0,19,19,40,00000004.jpg,1.382,1.238,10/10/2022,10:52 h,100.0000,21103,21103,ANCASH,POMABAMBA,PAROBAMBA
1084,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,19,19,166,00000020.jpg,5.736,5.139,10/10/2022,10:52 h,100.0000,21103,21103,ANCASH,POMABAMBA,PAROBAMBA
1085,19,SOCIOS POR ANCASH,,100.0,19,19,"1,238",00000019.jpg,42.778,38.328,10/10/2022,10:52 h,100.0000,21103,21103,ANCASH,POMABAMBA,PAROBAMBA
1086,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,19,19,"1,422",00000021.jpg,49.136,44.025,10/10/2022,10:52 h,100.0000,21103,21103,ANCASH,POMABAMBA,PAROBAMBA
1087,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,6,6,11,00000008.jpg,1.026,0.861,10/10/2022,10:52 h,100.0000,21104,21104,ANCASH,POMABAMBA,QUINUABAMBA
1088,4,ALIANZA PARA EL PROGRESO,,100.0,6,6,27,00000004.jpg,2.519,2.113,10/10/2022,10:52 h,100.0000,21104,21104,ANCASH,POMABAMBA,QUINUABAMBA
1089,19,SOCIOS POR ANCASH,,100.0,6,6,61,00000019.jpg,5.69,4.773,10/10/2022,10:52 h,100.0000,21104,21104,ANCASH,POMABAMBA,QUINUABAMBA
1090,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,6,6,478,00000020.jpg,44.59,37.402,10/10/2022,10:52 h,100.0000,21104,21104,ANCASH,POMABAMBA,QUINUABAMBA
1091,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,6,6,495,00000021.jpg,46.175,38.732,10/10/2022,10:52 h,100.0000,21104,21104,ANCASH,POMABAMBA,QUINUABAMBA
1092,182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.0,17,17,22,00000182.jpg,0.716,0.627,10/10/2022,10:52 h,100.0000,21201,21201,ANCASH,RECUAY,RECUAY
1093,19,SOCIOS POR ANCASH,,100.0,17,17,86,00000019.jpg,2.799,2.45,10/10/2022,10:52 h,100.0000,21201,21201,ANCASH,RECUAY,RECUAY
1094,5,JUNTOS POR EL PERU,,100.0,17,17,104,00000005.jpg,3.384,2.963,10/10/2022,10:52 h,100.0000,21201,21201,ANCASH,RECUAY,RECUAY
1095,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,17,17,217,00000008.jpg,7.062,6.182,10/10/2022,10:52 h,100.0000,21201,21201,ANCASH,RECUAY,RECUAY
1096,4,ALIANZA PARA EL PROGRESO,,100.0,17,17,414,00000004.jpg,13.472,11.795,10/10/2022,10:52 h,100.0000,21201,21201,ANCASH,RECUAY,RECUAY
1097,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,17,17,892,00000020.jpg,29.027,25.413,10/10/2022,10:52 h,100.0000,21201,21201,ANCASH,RECUAY,RECUAY
1098,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,17,17,"1,338",00000021.jpg,43.541,38.12,10/10/2022,10:52 h,100.0000,21201,21201,ANCASH,RECUAY,RECUAY
1099,182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.0,2,2,0,00000182.jpg,0.0,0.0,10/10/2022,10:52 h,100.0000,21202,21202,ANCASH,RECUAY,COTAPARACO
1100,19,SOCIOS POR ANCASH,,100.0,2,2,4,00000019.jpg,1.047,0.915,10/10/2022,10:52 h,100.0000,21202,21202,ANCASH,RECUAY,COTAPARACO
1101,4,ALIANZA PARA EL PROGRESO,,100.0,2,2,41,00000004.jpg,10.733,9.382,10/10/2022,10:52 h,100.0000,21202,21202,ANCASH,RECUAY,COTAPARACO
1102,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,2,2,69,00000008.jpg,18.063,15.789,10/10/2022,10:52 h,100.0000,21202,21202,ANCASH,RECUAY,COTAPARACO
1103,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,2,2,75,00000020.jpg,19.634,17.162,10/10/2022,10:52 h,100.0000,21202,21202,ANCASH,RECUAY,COTAPARACO
1104,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,2,2,96,00000021.jpg,25.131,21.968,10/10/2022,10:52 h,100.0000,21202,21202,ANCASH,RECUAY,COTAPARACO
1105,5,JUNTOS POR EL PERU,,100.0,2,2,97,00000005.jpg,25.393,22.197,10/10/2022,10:52 h,100.0000,21202,21202,ANCASH,RECUAY,COTAPARACO
1106,182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.0,3,3,2,00000182.jpg,0.647,0.401,10/10/2022,10:52 h,100.0000,21203,21203,ANCASH,RECUAY,HUAYLLAPAMPA
1107,19,SOCIOS POR ANCASH,,100.0,3,3,4,00000019.jpg,1.294,0.802,10/10/2022,10:52 h,100.0000,21203,21203,ANCASH,RECUAY,HUAYLLAPAMPA
1108,4,ALIANZA PARA EL PROGRESO,,100.0,3,3,6,00000004.jpg,1.942,1.202,10/10/2022,10:52 h,100.0000,21203,21203,ANCASH,RECUAY,HUAYLLAPAMPA
1109,5,JUNTOS POR EL PERU,,100.0,3,3,14,00000005.jpg,4.531,2.806,10/10/2022,10:52 h,100.0000,21203,21203,ANCASH,RECUAY,HUAYLLAPAMPA
1110,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,3,3,14,00000008.jpg,4.531,2.806,10/10/2022,10:52 h,100.0000,21203,21203,ANCASH,RECUAY,HUAYLLAPAMPA
1111,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,3,3,57,00000020.jpg,18.447,11.423,10/10/2022,10:52 h,100.0000,21203,21203,ANCASH,RECUAY,HUAYLLAPAMPA
1112,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,3,3,212,00000021.jpg,68.608,42.485,10/10/2022,10:52 h,100.0000,21203,21203,ANCASH,RECUAY,HUAYLLAPAMPA
1113,182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.0,5,5,0,00000182.jpg,0.0,0.0,10/10/2022,10:52 h,100.0000,21204,21204,ANCASH,RECUAY,MARCA
1114,19,SOCIOS POR ANCASH,,100.0,5,5,4,00000019.jpg,0.434,0.396,10/10/2022,10:52 h,100.0000,21204,21204,ANCASH,RECUAY,MARCA
1115,4,ALIANZA PARA EL PROGRESO,,100.0,5,5,5,00000004.jpg,0.542,0.495,10/10/2022,10:52 h,100.0000,21204,21204,ANCASH,RECUAY,MARCA
1116,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,5,5,13,00000008.jpg,1.41,1.286,10/10/2022,10:52 h,100.0000,21204,21204,ANCASH,RECUAY,MARCA
1117,5,JUNTOS POR EL PERU,,100.0,5,5,81,00000005.jpg,8.785,8.012,10/10/2022,10:52 h,100.0000,21204,21204,ANCASH,RECUAY,MARCA
1118,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,5,5,338,00000021.jpg,36.659,33.432,10/10/2022,10:52 h,100.0000,21204,21204,ANCASH,RECUAY,MARCA
1119,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,5,5,481,00000020.jpg,52.169,47.577,10/10/2022,10:52 h,100.0000,21204,21204,ANCASH,RECUAY,MARCA
1120,182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.0,4,4,0,00000182.jpg,0.0,0.0,10/10/2022,10:52 h,100.0000,21205,21205,ANCASH,RECUAY,PAMPAS CHICO
1121,19,SOCIOS POR ANCASH,,100.0,4,4,9,00000019.jpg,1.32,1.135,10/10/2022,10:52 h,100.0000,21205,21205,ANCASH,RECUAY,PAMPAS CHICO
1122,5,JUNTOS POR EL PERU,,100.0,4,4,15,00000005.jpg,2.199,1.892,10/10/2022,10:52 h,100.0000,21205,21205,ANCASH,RECUAY,PAMPAS CHICO
1123,4,ALIANZA PARA EL PROGRESO,,100.0,4,4,26,00000004.jpg,3.812,3.279,10/10/2022,10:52 h,100.0000,21205,21205,ANCASH,RECUAY,PAMPAS CHICO
1124,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,4,4,170,00000021.jpg,24.927,21.438,10/10/2022,10:52 h,100.0000,21205,21205,ANCASH,RECUAY,PAMPAS CHICO
1125,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,4,4,179,00000020.jpg,26.246,22.573,10/10/2022,10:52 h,100.0000,21205,21205,ANCASH,RECUAY,PAMPAS CHICO
1126,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,4,4,283,00000008.jpg,41.496,35.687,10/10/2022,10:52 h,100.0000,21205,21205,ANCASH,RECUAY,PAMPAS CHICO
1127,182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.0,5,5,2,00000182.jpg,0.237,0.196,10/10/2022,10:52 h,100.0000,21206,21206,ANCASH,RECUAY,PARARIN
1128,19,SOCIOS POR ANCASH,,100.0,5,5,9,00000019.jpg,1.066,0.881,10/10/2022,10:52 h,100.0000,21206,21206,ANCASH,RECUAY,PARARIN
1129,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,5,5,71,00000008.jpg,8.412,6.954,10/10/2022,10:52 h,100.0000,21206,21206,ANCASH,RECUAY,PARARIN
1130,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,5,5,140,00000020.jpg,16.588,13.712,10/10/2022,10:52 h,100.0000,21206,21206,ANCASH,RECUAY,PARARIN
1131,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,5,5,154,00000021.jpg,18.246,15.083,10/10/2022,10:52 h,100.0000,21206,21206,ANCASH,RECUAY,PARARIN
1132,4,ALIANZA PARA EL PROGRESO,,100.0,5,5,167,00000004.jpg,19.787,16.357,10/10/2022,10:52 h,100.0000,21206,21206,ANCASH,RECUAY,PARARIN
1133,5,JUNTOS POR EL PERU,,100.0,5,5,301,00000005.jpg,35.664,29.481,10/10/2022,10:52 h,100.0000,21206,21206,ANCASH,RECUAY,PARARIN
1134,182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.0,2,2,0,00000182.jpg,0.0,0.0,10/10/2022,10:52 h,100.0000,21207,21207,ANCASH,RECUAY,TAPACOCHA
1135,19,SOCIOS POR ANCASH,,100.0,2,2,1,00000019.jpg,0.27,0.233,10/10/2022,10:52 h,100.0000,21207,21207,ANCASH,RECUAY,TAPACOCHA
1136,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,2,2,18,00000020.jpg,4.865,4.186,10/10/2022,10:52 h,100.0000,21207,21207,ANCASH,RECUAY,TAPACOCHA
1137,4,ALIANZA PARA EL PROGRESO,,100.0,2,2,53,00000004.jpg,14.324,12.326,10/10/2022,10:52 h,100.0000,21207,21207,ANCASH,RECUAY,TAPACOCHA
1138,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,2,2,63,00000008.jpg,17.027,14.651,10/10/2022,10:52 h,100.0000,21207,21207,ANCASH,RECUAY,TAPACOCHA
1139,5,JUNTOS POR EL PERU,,100.0,2,2,78,00000005.jpg,21.081,18.14,10/10/2022,10:52 h,100.0000,21207,21207,ANCASH,RECUAY,TAPACOCHA
1140,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,2,2,157,00000021.jpg,42.432,36.512,10/10/2022,10:52 h,100.0000,21207,21207,ANCASH,RECUAY,TAPACOCHA
1141,182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.0,9,9,10,00000182.jpg,0.648,0.536,10/10/2022,10:52 h,100.0000,21208,21208,ANCASH,RECUAY,TICAPAMPA
1142,19,SOCIOS POR ANCASH,,100.0,9,9,29,00000019.jpg,1.879,1.554,10/10/2022,10:52 h,100.0000,21208,21208,ANCASH,RECUAY,TICAPAMPA
1143,5,JUNTOS POR EL PERU,,100.0,9,9,98,00000005.jpg,6.351,5.252,10/10/2022,10:52 h,100.0000,21208,21208,ANCASH,RECUAY,TICAPAMPA
1144,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,9,9,103,00000008.jpg,6.675,5.52,10/10/2022,10:52 h,100.0000,21208,21208,ANCASH,RECUAY,TICAPAMPA
1145,4,ALIANZA PARA EL PROGRESO,,100.0,9,9,131,00000004.jpg,8.49,7.02,10/10/2022,10:52 h,100.0000,21208,21208,ANCASH,RECUAY,TICAPAMPA
1146,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,9,9,419,00000021.jpg,27.155,22.454,10/10/2022,10:52 h,100.0000,21208,21208,ANCASH,RECUAY,TICAPAMPA
1147,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,9,9,753,00000020.jpg,48.801,40.354,10/10/2022,10:52 h,100.0000,21208,21208,ANCASH,RECUAY,TICAPAMPA
1148,182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.0,5,5,2,00000182.jpg,0.308,0.233,10/10/2022,10:52 h,100.0000,21209,21209,ANCASH,RECUAY,LLACLLIN
1149,19,SOCIOS POR ANCASH,,100.0,5,5,4,00000019.jpg,0.616,0.466,10/10/2022,10:52 h,100.0000,21209,21209,ANCASH,RECUAY,LLACLLIN
1150,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,5,5,43,00000020.jpg,6.626,5.012,10/10/2022,10:52 h,100.0000,21209,21209,ANCASH,RECUAY,LLACLLIN
1151,4,ALIANZA PARA EL PROGRESO,,100.0,5,5,106,00000004.jpg,16.333,12.354,10/10/2022,10:52 h,100.0000,21209,21209,ANCASH,RECUAY,LLACLLIN
1152,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,5,5,108,00000008.jpg,16.641,12.587,10/10/2022,10:52 h,100.0000,21209,21209,ANCASH,RECUAY,LLACLLIN
1153,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,5,5,160,00000021.jpg,24.653,18.648,10/10/2022,10:52 h,100.0000,21209,21209,ANCASH,RECUAY,LLACLLIN
1154,5,JUNTOS POR EL PERU,,100.0,5,5,226,00000005.jpg,34.823,26.34,10/10/2022,10:52 h,100.0000,21209,21209,ANCASH,RECUAY,LLACLLIN
1155,182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.0,12,12,20,00000182.jpg,0.83,0.692,10/10/2022,10:52 h,100.0000,21210,21210,ANCASH,RECUAY,CATAC
1156,19,SOCIOS POR ANCASH,,100.0,12,12,77,00000019.jpg,3.196,2.665,10/10/2022,10:52 h,100.0000,21210,21210,ANCASH,RECUAY,CATAC
1157,5,JUNTOS POR EL PERU,,100.0,12,12,94,00000005.jpg,3.902,3.254,10/10/2022,10:52 h,100.0000,21210,21210,ANCASH,RECUAY,CATAC
1158,4,ALIANZA PARA EL PROGRESO,,100.0,12,12,317,00000004.jpg,13.159,10.973,10/10/2022,10:52 h,100.0000,21210,21210,ANCASH,RECUAY,CATAC
1159,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,12,12,346,00000008.jpg,14.363,11.976,10/10/2022,10:52 h,100.0000,21210,21210,ANCASH,RECUAY,CATAC
1160,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,12,12,766,00000020.jpg,31.797,26.514,10/10/2022,10:52 h,100.0000,21210,21210,ANCASH,RECUAY,CATAC
1161,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,12,12,789,00000021.jpg,32.752,27.31,10/10/2022,10:52 h,100.0000,21210,21210,ANCASH,RECUAY,CATAC
1162,1,ACCION POPULAR,,100.0,606,606,"1,424",00000001.jpg,1.308,1.051,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1163,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,606,606,"1,738",00000007.jpg,1.597,1.283,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1164,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,606,606,"1,963",00000002.jpg,1.804,1.449,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1165,9,PODEMOS PERU,,100.0,606,606,"2,813",00000009.jpg,2.585,2.077,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1166,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,606,606,"2,941",00000008.jpg,2.702,2.172,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1167,3,RENOVACION POPULAR,,100.0,606,606,"3,703",00000003.jpg,3.402,2.734,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1168,6,FUERZA POPULAR,,100.0,606,606,"4,038",00000006.jpg,3.71,2.982,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1169,4,ALIANZA PARA EL PROGRESO,,100.0,606,606,"6,845",00000004.jpg,6.289,5.054,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1170,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,606,606,"7,287",00000020.jpg,6.695,5.38,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1171,182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.0,606,606,"8,070",00000182.jpg,7.415,5.959,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1172,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,606,606,"8,939",00000011.jpg,8.213,6.6,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1173,18,MOVIMIENTO ACCION NACIONALISTA PERUANO,,100.0,606,606,"10,858",00000018.jpg,9.976,8.017,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1174,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,606,606,"13,174",00000021.jpg,12.104,9.727,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1175,19,SOCIOS POR ANCASH,,100.0,606,606,"16,039",00000019.jpg,14.737,11.843,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1176,5,JUNTOS POR EL PERU,,100.0,606,606,"19,004",00000005.jpg,17.461,14.032,10/10/2022,10:52 h,100.0000,21301,21301,ANCASH,SANTA,CHIMBOTE
1177,3,RENOVACION POPULAR,,100.0,15,15,3,00000003.jpg,0.112,0.09,10/10/2022,10:52 h,100.0000,21302,21302,ANCASH,SANTA,CACERES DEL PERU
1178,6,FUERZA POPULAR,,100.0,15,15,14,00000006.jpg,0.524,0.421,10/10/2022,10:52 h,100.0000,21302,21302,ANCASH,SANTA,CACERES DEL PERU
